X	Y	Z
21394.475	9091.388	472.996
21403.377	7161.424	90.871
22183.719	11865.689	78.857
22250.98	22448.037	31.664
22711.703	24418.938	-0.779
23199.15	23052.564	7.237
23586.375	14322.649	-34.52
24115.031	23846.934	-14.688
25541.18	21071.375	89.16
25438.871	15942.198	168.133
26356.033	18321.266	51.722
26545.354	17457.736	27.781
28748.172	1517.886	-8.797
4156.004	15364.948	185.1
4620.648	11685.554	125.626
6690.882	7765.483	-19.342
7630.919	8619.647	49.477
7817.799	14123.805	85.519
8862.959	3346.503	127.273
8888.168	14699.374	144.62
8936.119	15399.199	-10.76
10848.186	4360.554	13.582
10713.71	20722.684	229.49
11354.394	17157.598	26.363
11592.875	3896.748	-24.749
12180.572	17500.951	-47.64
12418.787	18264.662	2.892
12560.924	4406.229	45.786
12734.877	9001.107	-2.32
13342.746	9384.606	46.929
14065.331	9226.344	-27.36
15481.942	10406.786	38.046
15883.337	5229.77	164.266
16052.799	11839.432	28.991
16393.719	16732.473	12.972
16595.607	10136.819	13.217
17355.258	6025.903	90.374
17382.277	21446.223	104.539
17498.799	19013.352	8.319
17817.5	11235.619	-3.682
18331.824	24718.105	1.027
18576.084	17948.234	-15.909
18772.473	21915.08	-2.464
18818.732	26805.141	51.278
19550.541	13693.817	116.756
19951.342	11627.578	88.146
19920.834	27148.857	128.44
20990.975	14189.245	100.949
23105.689	23040.43	87.963
23570.168	14326.806	96.063
23618.879	17403.309	51.009
24166.072	20439.449	-18.836
24067.738	23821.646	66.947
24414.555	25989.25	16.84
25298.406	12995.616	104.686
25186.881	25864.086	62.605
25586.996	14661.178	-32.684
29387.199	22087.779	60.051
4454.772	18244.242	1.335
5912.92	7545.245	73.138
6087	21607.881	-31.415
6681.851	14674.402	-18.964
7329.063	3513.981	84.663
7632.263	8613.667	26.308
8893.451	6466.232	21.252
8889.273	12830.395	26.666
8947.919	25321.48	126.075
9557.005	18786.406	-35.352
9527.176	13362.405	356.31
9984.262	19999.201	58.52
10470.399	2629.184	90.23
11134.054	9285.858	19.98
12569.787	4406.64	137.973
12893.162	17168.912	325.706
13247.997	9130.422	50.543
14097.701	26940.391	21.759
14436.971	17958.691	-2.636
14379.204	22252.383	73.088
14710.473	24568.93	60.241
15428.496	4346.604	45.626
16394.465	16740.174	37.732
16859.295	14247.526	173.36
17327.008	5957.957	118.282
17417.125	21494.67	125.961
18304.23	26817.266	116.122
19345.678	13587.575	131.613
20766.355	6131.327	146.634
21581.934	26468.898	42.962
21748.338	13215.477	22.809
22797.539	16182.785	478.177
23422.576	15406.031	63.7
23443.264	22960.764	97.445
24010.387	24408.807	43.544
24187.215	11539.091	-18.147
24500.564	16564.855	122.165
24796.436	14282.664	51.116
24713.781	22175.27	46.888
25403.465	15956.067	83.936
25424.422	12494.105	171.156
29321.215	17790.918	37.321
4651.043	11654.056	306.229
5250.416	17724.393	42.496
6173.953	22175.041	64.175
6692.827	6554.503	41.378
6633.517	31337.475	16.042
7168.65	5674.299	66.98
7187.736	15443.885	111.345
7802.437	19165.451	-1.237
8824.743	14597.851	-29.576
8910.997	6485.311	19.193
9610.076	17626.557	39.761
9794.769	2894.789	80.289
9805.041	4964.664	122.098
10504.692	13049.835	88.775
10821.789	4393.194	18.653
10990.477	11846.511	-10.143
11259.139	19664.496	37.876
11669.496	3276.426	8.404
12550.436	4388.352	185.721
12615.733	18196.016	55.232
14565.527	8223.828	102.997
14612.712	11240.928	75.626
14880.276	23440.842	106.916
15094.391	22015.955	-6.82
15659.66	6237.83	24.284
15657.941	26967.172	440.057
16802.299	20167.902	236.609
16845.158	24307.312	55.077
17018.691	8332.467	-35.603
17320.494	5948.138	107.931
18257.467	16611.064	97.841
18691.799	22768.393	5.1
18837.699	11059.889	75.705
18892.896	19218.055	25.109
19591.178	25863.359	44.312
20684.062	6944.548	71.389
20880.328	13804.528	15.462
21729.434	21696.52	86.995
22429.264	12576.435	7.533
22821.879	13095.17	68.908
23523.539	15417.104	148.794
24135.219	17716.986	73.077
24244.719	11569.738	-25.396
25712.773	14495.271	131.169
25881.971	13562.61	32.909
26433.752	14358.425	71.307
27381.475	21391.713	85.384
28062.371	20505.178	44.706
4296.851	10892.04	54.134
4433.954	18252.184	33.541
6192.921	13927.086	-11.518
6779.928	6652.668	12.121
7044.026	8384.526	-19.779
6926.178	19434.861	74.855
7306.933	5641.774	57.212
7318.063	16026.227	-7.049
7771.649	19103.705	30.986
7883.877	5153.779	84.027
8311.875	16883.553	-33.309
8500.133	14039.075	-21.293
8907.041	14638.876	2.067
9073.261	8208.795	84.203
9388.277	5186.166	150.348
10332.371	7285.923	103.871
10573.389	25661.004	70.598
12564.245	4413.389	-10.126
12526.143	5120.919	127.473
12502.048	10048.214	46.017
12484.37	25829.1	0.876
13316.604	7687.542	41.555
14621.003	27544.824	139.462
15272.669	19692.41	184.23
15970.081	26339.488	10.345
16323.392	15938.548	224.88
16286.695	23853	48.975
16543.039	21953.166	75.838
17199.32	5340.541	174.362
17548.33	8868.954	-18.3
17730.818	11095.468	34.345
18089.963	19678.742	119.745
18031.586	27002.746	-10.581
18236.477	21404.537	83.532
18613.191	16745.301	29.219
18902.771	11041.167	8.268
18699.369	13414.729	83.394
18987.938	23742.723	-11.292
19687.633	25806.131	23.602
21917.998	13590.364	58.051
22518.182	16000.697	33.982
23139.693	11382.593	401.091
23529.158	15414.215	118.484
24343.52	24177.178	60.042
25565.664	25065.156	347.173
27950.494	20410.908	-5.166
4419.78	18249.127	16.305
4594.557	11688.131	216.843
4563.444	14761.07	16.976
6625.229	6430.336	20.13
6697.57	4542.595	86.455
7044.238	8376.374	-48.572
7014.985	21960.539	75.112
7258.804	3512.131	-24.515
7739.885	16616.295	24.066
8061.368	5393.684	76.143
8296.073	6696.049	80.901
8927.975	3323.063	55.475
9217.48	16554.145	179.669
9855.949	4389.734	127.165
10373.103	19153.725	108.7
10622.203	20253.527	231.198
11807.084	17578.977	186.626
12752.985	13216.274	57.097
13067.386	23426.861	70.565
14616.942	3703.229	107.306
15249.117	22012.93	35.346
15506.07	8149.946	-49.948
15897.228	5285.666	142.587
15893.937	26190.428	35.443
16364.218	23821.926	4.878
17633.33	23417.834	35.371
17863.635	7273.135	103.263
17891.873	25802.748	78.143
18043.191	11846.04	106.258
18353.145	20036.482	53.028
18709.48	13443.06	178.107
18752.646	23277.146	6.728
19462.838	6901.502	-10.575
20041.213	14395.173	52.559
20605.873	16549.232	79.384
21475.695	7249.835	20.825
22375.148	22421.301	37.694
23167.932	17226.062	48.825
26552.104	17875.332	65.202
28029.971	20406.062	37.535
3214.261	10328.685	347.906
5849.304	11895.955	98.869
6280.407	10818.584	-26.437
6694.059	23174.635	83.099
6785.006	21164.082	4.716
7015.635	16589.963	135.704
7250.699	5704.011	14.368
8257.6	16950.137	-30.163
8365.472	6713.078	118.146
8675.271	5707.527	77.132
8699.958	10815.744	99.753
9230.25	12914.347	19.663
9485.615	3212.619	18.824
10869.661	16415.941	28.173
11111.58	24596.383	56.213
12023.418	7782.617	127.609
12227.879	21853.316	212.261
12606.33	4388.233	63.796
12754.367	13220.447	105.488
12965.245	24809.645	9.124
13783.981	9464.823	-7.903
13625.146	22339.516	18.382
15069.78	21068.654	56.118
15149.729	22051.377	34.252
15162.626	24507.352	32.208
15585.384	8044.126	28.574
15772.449	21347.201	93.742
15901.197	26165.268	33.599
16033.215	23903.348	47.883
16266.844	16709.305	33.398
16594.289	15800.377	86.552
17552.178	7869.14	-31.445
17628.357	23436.682	18.457
18535.652	8964.532	70.136
18483.438	17982.488	-18.944
19244.883	23439.385	71.731
19512.484	20191.914	-18.8
20552.23	16584.846	46.904
20619.559	27140.152	31.706
21129.461	9378.203	169.679
21953.568	9495.519	75.555
22370.291	22440.141	13.344
22699.307	11892.396	17.443
22690.896	24430.84	-23.664
23237.924	11585.704	5.381
23937.932	11518.209	18.822
24334.27	23795.758	76.945
24959.424	16356.291	28.521
26325.465	14404.095	73.885
26327.004	24608.883	-23.47
30287.949	28025.252	-29.829
5235.753	12444.167	32.846
5865.817	11913.994	12.39
6577.138	4986.309	-34.877
6535.214	10068.242	-1.194
6970.021	15666.951	69.552
7252.273	5644.308	68.322
7858.771	19665.373	-45.209
9144.643	16373.554	-0.728
9515.4	5353.215	-6.984
9989.322	6068.284	18.066
10860.81	16425.953	42.125
11435.708	24939.832	22.61
11611.592	8581.111	148.589
11708.481	10531.793	142
12466.192	25833.65	59.732
12553.096	4439.41	40.888
12731.354	13248.957	149.733
12945.406	5638.021	126.908
13004.437	24915.725	25.697
14089.188	24322.748	20.382
14617.015	27562.969	116.655
14894.477	23525.121	-45.231
15176.623	24502.357	137.869
15855.572	5229.443	129.394
15905.977	26165.498	30.834
16304.275	15950.67	53.646
16927.668	18729.104	112.217
17545.912	8918.439	31.843
17617.133	23539.682	10.661
18155.4	14602.043	9.724
18468.344	17983.07	5.893
19259.811	23405.652	78.545
19402.67	14244.955	0.799
19447.156	20118.732	-20.976
19905.773	25513.936	63.976
20624.945	11924.633	76.926
21714.18	25899.291	108.655
21803.209	24695.553	39.301
22289.924	14240.872	37.06
22691.977	11899.095	26.86
23652.244	17396.059	-27.373
23834.441	24407.066	63.647
23837.852	14562.891	8.934
24015.1	25955.908	103.945
25265.498	23838.416	17.198
26107.764	19459.227	130.785
26279.592	16566.629	56.562
5169.974	17812.18	14.662
5410.546	16407.24	89.829
6584.235	4995.181	-28.429
6624.429	31325.246	58.644
6955.203	3899.678	17.178
6988.958	15686.763	327.389
7096.514	16591.787	200.652
7431.018	8496.523	50.59
7445.41	18232.115	84.006
9232.067	12914.485	70.374
9958.467	6051.062	-1.291
10276.587	13865.662	-33.737
10150.979	5822.287	-47.169
10388.948	8505.671	14.348
10573.854	18151.24	52.57
10684.772	1300.314	173.429
11090.193	4429.836	2.121
11404.977	20783.916	94.797
11445.433	24938.6	-7.48
11831.074	18362.729	19.12
12027.672	7786.049	80.197
12991.099	5657.622	-13.706
13505.556	3880.69	-25.722
13638.319	17196.117	411.241
13938.367	20267.992	68.218
13984.861	24441.068	127.986
14495.491	8196.53	-32.451
14435.434	18007.684	19.789
14576.33	9832.603	68.938
14974.414	19010.689	129.129
15885.265	5206.977	115.728
15901.876	26161.107	46.969
16188.212	15741.124	3.635
16267.627	16723.006	145.948
16988.34	5296.734	106.157
17227.084	6868.118	71.454
17798.225	25881.611	-15.773
17883.104	4763.893	55.156
17937.316	16523.736	39.906
18586.184	6809.73	63.276
19298.451	13530.59	91.384
19413.977	20134.896	-42.681
19440.143	22728.439	9.723
19904.562	24155.469	57.522
20814.58	13065.02	20.958
21702.15	25902.779	152.385
22309.848	14223.302	35.379
22590.16	9898.379	100.407
22386.432	19980.82	62.543
23458.436	15383.205	104.203
23474.533	13513.59	71.784
23950.318	25150.178	84.364
24060.145	17745.438	59.413
24051.393	26028.107	95.008
24281.85	11687.301	17.37
25559.84	12838.06	92.748
26345.197	14452.455	138.887
26553.057	17111.648	384.59
27795.715	20186.766	69.659
29322.178	22092.543	76.169
4250.205	11080.801	77.172
4617.049	11644.702	208.764
5223.792	14114.949	104.4
5887.253	16189.139	-14.331
6739.907	12221.134	48.681
6667.12	31345.461	71.628
6983.92	3967.93	48.192
7119.809	2984.823	194.477
7062.634	16723.16	113.387
8228.622	6555.948	-11.253
8645.86	10790.562	118.197
8698.945	22681.639	4.428
10193.854	8708.627	20.733
10341.44	7289.53	-26.422
11114.616	4437.031	35.105
11984.1	9844.657	44.669
12590.721	4400.734	217.094
12886.22	12507.687	262.952
12989.17	5557.977	-17.637
13610.729	17213.076	363.122
14043.143	25051.693	38.16
14409.243	17881.686	-5.203
14576.663	27465.154	414.981
15628.079	22620.354	34.155
15769.901	6222.043	159.35
16328.771	15919.534	109.562
16631.439	10153.432	1.297
17075.668	8239.593	93.866
17230.791	9589	-18.205
17435.738	14036.635	-5.439
17936.57	4806.521	171.405
17957.65	16535.018	49.487
19334.967	13555.156	73.996
19442.756	22729.713	3.434
19917.188	24155.408	80.031
20434.023	13725.212	42.992
21440.885	7194.803	125.3
21662.477	20147.406	111.865
21706.846	17671.873	49.804
22313.111	14232.693	30.217
22363.832	17982.801	3.43
22573.223	9880.557	-10.277
23258.377	11516.186	39.179
23536.068	9762.43	70.168
23571.926	14060.362	119.337
23945.744	25151.92	-12.111
24126.34	10384.481	91.103
24055.764	26011.58	108.393
24392.477	24118.215	33.537
24628.947	16531.137	-9.186
25282.586	20496.869	8.816
25244.594	23852.799	-17.487
25545.209	12843.019	112.804
26237.168	14369.163	134.64
29316.699	22103.287	209.843
4622.765	11671.037	253.09
5896.452	16195.362	-29.265
6516.473	10018.25	-8.873
6764.867	21924.871	99.118
6719.745	23416.791	133.288
7009.735	6112.835	-20.664
7197.026	4039.689	66.635
8342.941	18934.82	19.489
9075.763	20075.527	24.313
9783.098	3138.53	9.331
10222.956	8708.299	-25.756
11114.089	9237.576	3.577
11109.338	24651.834	-6.535
11942.309	6023.242	55.759
12411.317	11701.123	24.835
12561.208	4418.194	-28.205
13012.347	26691.211	19.258
15051.241	5634.348	17.588
15066.805	21934.779	69.817
16301.013	17382.061	-23.713
16435.084	9524.648	32.436
16866.207	7061.581	93.94
17068.854	8206.713	33.01
17580.791	11258.503	48.758
18113.668	17820.559	35.473
18310.008	10150.61	93.243
18727.338	8587.674	-2.249
19262.527	23411.117	57.382
20671.023	6243.078	71.602
20781.021	20336.75	156.253
21268.23	7155.96	81.49
22539.262	23231.598	9.424
24036.619	11547.386	42.375
24035.049	26036.795	-3.147
24410.982	21523.209	4.212
25087.898	17149.035	-4.389
25313.898	22912.68	-44.822
27356.006	21200.893	-16.434
27621.896	18214.203	149.589
27989.125	20445.807	-35.074
3206.143	10329.178	124.006
4549.132	14716.064	51.084
4634.099	11660.248	238.904
5061.517	4658.427	-0.831
5942.376	11816.259	46.224
6178.041	20042.072	92.615
6779.25	23388.828	41.342
6932.657	9228.429	43.123
7113.736	3056.162	71.319
7306.44	14792.807	5.728
7557.734	20919.193	65.422
8158.384	21609.021	20.778
8607.103	22576.984	23.638
9035.643	3668.683	249.878
9085.215	20100.281	30.823
10410.043	2666.542	51.557
12249.898	7903.718	30.661
12207.918	19271.35	15.394
13488.528	21092.475	62.613
13581.353	22225.189	130.697
13774.574	27651.6	262.944
14024.204	25038.496	14.652
14588.157	5572.303	68.436
15007.515	3952.166	-17.335
15093.725	7032.516	18.784
15308.885	8884.923	13.848
16285.189	17374.041	-36.347
16875.953	15713.159	103.06
16974.938	8255.581	50.714
17439.496	14058.711	360.9
17602.564	6354.571	123.674
18502.352	6024.13	76.596
19735.035	15747.757	97.285
20022.768	8131.588	25.905
20336.029	21504.715	-12.054
20487.033	12647.805	9.648
23585.32	16057.609	125.877
24041.229	26027.67	265.107
24514.346	15767.633	111.692
25131.717	25904.898	360.024
26236.455	15135.375	185.269
27649.721	17224.467	29.001
3210.336	10320.144	-4.732
4407.709	18289.379	16.009
4644.201	11668.36	245.976
5805.827	2798.931	48.876
5960.612	16238.73	-1.137
6147.228	2030.442	9.658
6188.491	13242.698	-14.087
6639.478	8342.151	54.023
6713.503	4595.699	3.247
6940.074	16637.385	-0.912
7080.479	21858.85	84.966
7197.727	20528.494	119.286
9076.062	11270.785	80.305
9822.266	21558.732	20.895
10156.276	4970.834	10.536
11521.281	17907.082	14.902
11478.217	5764.431	369.548
12029.267	2857.69	-8.909
12521.801	4354.532	0.019
12756.788	8474.522	96.801
13553.237	21113.545	-38.622
14001.866	20280.068	120.145
14605.384	27592.424	109.672
15205.822	8951.17	8.365
16463.117	17291.645	39.348
17383.699	28398.371	298.771
17649.051	6697.256	238.622
18063.521	26935.951	50.646
18702.857	18330.223	2.421
18778.717	14939.841	242.574
19006.645	23754.701	12.972
19041.797	10229.808	50.455
19553.787	13694.34	137.561
19914.834	11606.739	-46.535
20373.318	19584.535	48.772
20503.562	13709.614	19.571
22849.66	18158.584	32.572
22906.963	16192.825	157.018
23614.498	19473.504	-20.07
24036.414	26024.443	83.212
24518.201	15771.857	135.996
24651.922	21301.115	94.386
25294.91	20504.236	49.742
26038.098	24503.922	-12.686
26266.256	15118.271	81.148
26923.621	15924.751	66.06
26946.227	19821.16	-19.157
29203.869	20126.908	143.995
4639.29	11645.894	306.059
6524.087	4908.774	-49.631
6620.365	8307.064	91.008
6582.926	20654.127	18.574
6939.44	4070.319	91.763
7305.621	16026.031	-4.72
7416.401	1557.997	128.1
7553.306	13321.297	47.608
7785.287	5699.995	30.115
8267.354	18694.365	226.252
8455.54	23612.1	0.65
9468.43	5357.868	12.476
10112.328	17221.654	-15.82
10376.823	7242.079	28.207
10301.658	18420.461	40.22
10698.647	20740.016	72.47
11169.907	17011.562	14.573
11529.961	17914.295	31.04
12319.579	7883.006	231.503
12884.123	17754.873	-16.093
12829.861	23091.281	-20.453
13164.079	26778.182	139.167
13420.544	3190.623	-16.672
14050.623	26813.789	80.977
14281.085	3823.203	0.019
16158.752	23966.672	28.907
16417.039	9522.973	-17.056
16677.072	10246.854	51.762
17627.236	16660.615	-37.256
17967.555	11963.486	47.818
18617.666	6620.966	179.696
18748.156	18429.447	-40.585
18995.162	23755.078	0.803
20301.643	21464.793	25.936
20648.818	16581.934	57.445
21120.65	20033.314	79.73
21041.596	5975.234	82.641
22130.27	17120.469	46.396
22574.074	14169.039	72.318
23187.76	11769.097	-43.293
24038.521	26017.098	11.098
24517.715	15764.701	129.248
24862.938	13965.252	43.59
25375.26	12524.583	157.263
25399.436	19980.988	60.421
25441.455	21100.914	238.136
25809.297	25217.584	191.681
25903.191	23196.053	109.569
27325.193	17721.656	-15.98
4641.483	11662.756	166.465
6037.189	13777.241	171.015
6287.302	1162.18	26.476
6597.314	20694.545	66.725
6643.417	17159.514	93.767
6695.352	14700.028	-1.383
7151.04	5629.95	68.539
8018.532	5274.556	176.457
9221.404	12519.604	-7.178
9433.494	5267.723	13.467
9498.873	2302.794	46.472
10150.096	4969.874	224.375
10239.099	13860.073	74.371
10700.798	20743.732	127.375
12415.537	9788.943	253.277
12739.309	9024.625	153.914
13081.663	26951.312	136.791
14621.934	27538.83	408.38
15714.692	8458.44	44.582
16674.529	10251.544	50.058
16903.104	19745.188	3.126
17733.5	11347.191	71.165
18425.123	10351.995	80.172
18610.314	28032.395	108.169
